KLVR Charger Detection Monitor - Started 2025-08-26 12:43:57
Monitoring: http://10.110.73.155:8000
============================================================

#  1 12:43:57 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1540mV | Δ=   8mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1486mV | AAA_OFF=1452mV | Δ=  34mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1514mV | Δ=  -6mV
#362 12:47:18 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#363 12:47:18 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#364 12:47:19 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#365 12:47:19 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#366 12:47:20 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#367 12:47:21 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#368 12:47:21 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#369 12:47:22 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#370 12:47:22 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#371 12:47:23 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1596mV | Δ= -46mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1522mV | Δ=  16mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1558mV | Δ=   4mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1528mV | Δ=  14mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1546mV | Δ=   8mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1472mV | AAA_OFF=1446mV | Δ=  26mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1494mV | Δ=  36mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1478mV | AAA_OFF=1480mV | Δ=  -2mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1576mV | Δ=  -8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1560mV | Δ=  10mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1542mV | Δ=  12mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1562mV | Δ=  32mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1568mV | Δ=  -2mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1484mV | AAA_OFF=1486mV | Δ=  -2mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1512mV | Δ=  34mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1602mV | Δ= -36mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1560mV | Δ= -10mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1560mV | Δ=   4mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1474mV | Δ=  18mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1586mV | Δ= -30mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1584mV | Δ= -14mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1582mV | Δ= -22mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1594mV | Δ= -42mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1578mV | Δ= -10mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1570mV | Δ=   8mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1636mV | Δ= -46mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1560mV | Δ= -18mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1554mV | Δ=  38mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1556mV | Δ=  -4mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1490mV | AAA_OFF=1500mV | Δ= -10mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1560mV | Δ= -26mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1506mV | Δ= -12mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1564mV | Δ=   4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1526mV | Δ=  22mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1506mV | AAA_OFF=1470mV | Δ=  36mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1646mV | Δ= -46mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1566mV | Δ=   0mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1462mV | AAA_OFF=1450mV | Δ=  12mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1578mV | Δ= -28mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1570mV | Δ=  -8mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1642mV | Δ= -34mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1570mV | Δ=  -2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1578mV | Δ=  -2mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1486mV | AAA_OFF=1452mV | Δ=  34mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1514mV | Δ=  -6mV
#372 12:47:23 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#373 12:47:24 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#374 12:47:24 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#375 12:47:25 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#376 12:47:26 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#377 12:47:26 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#378 12:47:27 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#379 12:47:27 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#380 12:47:28 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#381 12:47:28 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1596mV | Δ= -46mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1522mV | Δ=  16mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1558mV | Δ=   4mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1528mV | Δ=  14mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1546mV | Δ=   8mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1472mV | AAA_OFF=1446mV | Δ=  26mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1494mV | Δ=  36mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1478mV | AAA_OFF=1480mV | Δ=  -2mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1576mV | Δ=  -8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1560mV | Δ=  10mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1542mV | Δ=  12mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1562mV | Δ=  32mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1568mV | Δ=  -2mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1484mV | AAA_OFF=1486mV | Δ=  -2mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1512mV | Δ=  34mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1602mV | Δ= -36mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1560mV | Δ= -10mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1560mV | Δ=   4mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1474mV | Δ=  18mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1586mV | Δ= -30mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1584mV | Δ= -14mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1582mV | Δ= -22mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1594mV | Δ= -42mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1578mV | Δ= -10mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1570mV | Δ=   8mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1636mV | Δ= -46mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1560mV | Δ= -18mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1554mV | Δ=  38mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1556mV | Δ=  -4mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1490mV | AAA_OFF=1500mV | Δ= -10mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1560mV | Δ= -26mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1506mV | Δ= -12mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1564mV | Δ=   4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1526mV | Δ=  22mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1506mV | AAA_OFF=1470mV | Δ=  36mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1646mV | Δ= -46mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1566mV | Δ=   0mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1462mV | AAA_OFF=1450mV | Δ=  12mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1578mV | Δ= -28mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1570mV | Δ=  -8mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1642mV | Δ= -34mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1570mV | Δ=  -2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1578mV | Δ=  -2mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1486mV | AAA_OFF=1452mV | Δ=  34mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1514mV | Δ=  -6mV
#382 12:47:29 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#383 12:47:29 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#384 12:47:30 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#385 12:47:31 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#386 12:47:31 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#387 12:47:32 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#388 12:47:32 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#389 12:47:33 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#390 12:47:33 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#391 12:47:34 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1596mV | Δ= -46mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1522mV | Δ=  16mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1558mV | Δ=   4mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1528mV | Δ=  14mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1546mV | Δ=   8mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1472mV | AAA_OFF=1446mV | Δ=  26mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1494mV | Δ=  36mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1478mV | AAA_OFF=1480mV | Δ=  -2mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1576mV | Δ=  -8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1560mV | Δ=  10mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1542mV | Δ=  12mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1562mV | Δ=  32mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1568mV | Δ=  -2mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1484mV | AAA_OFF=1486mV | Δ=  -2mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1512mV | Δ=  34mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1602mV | Δ= -36mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1560mV | Δ= -10mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1560mV | Δ=   4mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1474mV | Δ=  18mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1586mV | Δ= -30mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1584mV | Δ= -14mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1582mV | Δ= -22mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1594mV | Δ= -42mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1578mV | Δ= -10mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1570mV | Δ=   8mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1636mV | Δ= -46mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1560mV | Δ= -18mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1554mV | Δ=  38mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1556mV | Δ=  -4mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1490mV | AAA_OFF=1500mV | Δ= -10mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1560mV | Δ= -26mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1506mV | Δ= -12mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1564mV | Δ=   4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1526mV | Δ=  22mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1506mV | AAA_OFF=1470mV | Δ=  36mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1646mV | Δ= -46mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1566mV | Δ=   0mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1462mV | AAA_OFF=1450mV | Δ=  12mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1578mV | Δ= -28mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1570mV | Δ=  -8mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1642mV | Δ= -34mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1570mV | Δ=  -2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1578mV | Δ=  -2mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1486mV | AAA_OFF=1452mV | Δ=  34mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1514mV | Δ=  -6mV
#392 12:47:35 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#393 12:47:35 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#394 12:47:36 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#395 12:47:36 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#396 12:47:37 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#397 12:47:37 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#398 12:47:38 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#399 12:47:38 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#400 12:47:39 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#401 12:47:40 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1596mV | Δ= -46mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1522mV | Δ=  16mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1558mV | Δ=   4mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1528mV | Δ=  14mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1546mV | Δ=   8mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1472mV | AAA_OFF=1446mV | Δ=  26mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1494mV | Δ=  36mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1478mV | AAA_OFF=1480mV | Δ=  -2mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1576mV | Δ=  -8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1560mV | Δ=  10mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1542mV | Δ=  12mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1562mV | Δ=  32mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1568mV | Δ=  -2mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1484mV | AAA_OFF=1486mV | Δ=  -2mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1512mV | Δ=  34mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1602mV | Δ= -36mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1560mV | Δ= -10mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1560mV | Δ=   4mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1474mV | Δ=  18mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1586mV | Δ= -30mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1584mV | Δ= -14mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1582mV | Δ= -22mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1594mV | Δ= -42mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1578mV | Δ= -10mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1570mV | Δ=   8mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1636mV | Δ= -46mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1552mV | Δ=   0mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1560mV | Δ= -18mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1554mV | Δ=  38mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1556mV | Δ=  -4mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1490mV | AAA_OFF=1500mV | Δ= -10mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1560mV | Δ= -26mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1506mV | Δ= -12mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1564mV | Δ=   4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1526mV | Δ=  22mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1506mV | AAA_OFF=1470mV | Δ=  36mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1646mV | Δ= -46mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1566mV | Δ=   0mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1462mV | AAA_OFF=1450mV | Δ=  12mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1578mV | Δ= -28mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1570mV | Δ=  -8mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1642mV | Δ= -34mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1570mV | Δ=  -2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1578mV | Δ=  -2mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1486mV | AAA_OFF=1452mV | Δ=  34mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1514mV | Δ=  -6mV
#402 12:47:40 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#403 12:47:41 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#404 12:47:41 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#405 12:47:42 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#406 12:47:42 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#407 12:47:43 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#408 12:47:43 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#409 12:47:44 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
