KLVR Charger Detection Monitor - Started 2025-08-28 13:23:47
Monitoring: http://10.110.73.155:8000
============================================================

#  1 13:23:47 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1326mV | AAA_OFF=1322mV | Δ=   4mV | Cycle=1
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1550mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1542mV | Δ=   6mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1564mV | Δ=   2mV | Cycle=3
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1550mV | Δ=   0mV | Cycle=2
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1564mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1570mV | Δ=   4mV | Cycle=2
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1330mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1574mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1594mV | Δ=   2mV | Cycle=3
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1560mV | Δ= -12mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1338mV | Δ=   4mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1336mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1324mV | Δ=   0mV | Cycle=2
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1340mV | AAA_OFF=1338mV | Δ=   2mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1554mV | Δ=   4mV | Cycle=1
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1580mV | Δ=   8mV | Cycle=2
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1552mV | Δ=  16mV | Cycle=3
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1570mV | Δ= -12mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1576mV | Δ=   4mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1568mV | Δ=   4mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1584mV | Δ=  10mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1332mV | AAA_OFF=1336mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1366mV | AAA_OFF=1364mV | Δ=   2mV | Cycle=3
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1350mV | AAA_OFF=1346mV | Δ=   4mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1546mV | Δ= -12mV | Cycle=3
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1570mV | Δ=   4mV | Cycle=1
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1550mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1554mV | Δ=   2mV | Cycle=3
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1554mV | Δ= -12mV | Cycle=2
#272 13:27:08 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#273 13:27:08 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#274 13:27:09 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#275 13:27:10 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#276 13:27:11 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#277 13:27:11 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#278 13:27:12 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#279 13:27:13 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#280 13:27:14 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#281 13:27:14 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1332mV | AAA_OFF=1338mV | Δ=  -6mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1318mV | Δ=   6mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1346mV | AAA_OFF=1336mV | Δ=  10mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1330mV | Δ=  -6mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1334mV | Δ=   0mV | Cycle=3
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1336mV | Δ=   2mV | Cycle=1
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1336mV | Δ=   2mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1332mV | Δ=  -2mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1322mV | AAA_OFF=1324mV | Δ=  -2mV | Cycle=2
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1320mV | AAA_OFF=1318mV | Δ=   2mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1544mV | Δ=   0mV | Cycle=2
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1554mV | Δ=   4mV | Cycle=3
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1566mV | Δ=  26mV | Cycle=2
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1578mV | Δ=  -4mV | Cycle=1
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1538mV | Δ=   4mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1548mV | Δ=   0mV | Cycle=3
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1542mV | Δ=   4mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1554mV | Δ=  30mV | Cycle=3
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1550mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1542mV | Δ=   6mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1564mV | Δ=   2mV | Cycle=3
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1550mV | Δ=   0mV | Cycle=2
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1564mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1570mV | Δ=   4mV | Cycle=2
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1330mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1574mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1594mV | Δ=   2mV | Cycle=3
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1560mV | Δ= -12mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1338mV | Δ=   4mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1336mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1324mV | Δ=   0mV | Cycle=2
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1340mV | AAA_OFF=1338mV | Δ=   2mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1554mV | Δ=   4mV | Cycle=1
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1580mV | Δ=   8mV | Cycle=2
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1552mV | Δ=  16mV | Cycle=3
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1570mV | Δ= -12mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1576mV | Δ=   4mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1568mV | Δ=   4mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1584mV | Δ=  10mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1332mV | AAA_OFF=1336mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1366mV | AAA_OFF=1364mV | Δ=   2mV | Cycle=3
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1350mV | AAA_OFF=1346mV | Δ=   4mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1546mV | Δ= -12mV | Cycle=3
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1570mV | Δ=   4mV | Cycle=1
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1550mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1554mV | Δ=   2mV | Cycle=3
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1554mV | Δ= -12mV | Cycle=2
#282 13:27:15 | [AA TEST] Total: 47 | Correct AA: 47 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#283 13:27:16 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 47 → 48
#284 13:27:17 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#285 13:27:17 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#286 13:27:18 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#287 13:27:19 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#288 13:27:20 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#289 13:27:20 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#290 13:27:21 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#291 13:27:22 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1332mV | AAA_OFF=1338mV | Δ=  -6mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1318mV | Δ=   6mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1346mV | AAA_OFF=1336mV | Δ=  10mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1330mV | Δ=  -6mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1334mV | Δ=   0mV | Cycle=3
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1336mV | Δ=   2mV | Cycle=1
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1336mV | Δ=   2mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1332mV | Δ=  -2mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1322mV | AAA_OFF=1324mV | Δ=  -2mV | Cycle=2
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1320mV | AAA_OFF=1318mV | Δ=   2mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1554mV | Δ=   4mV | Cycle=3
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 13: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1538mV | Δ=   4mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1548mV | Δ=   0mV | Cycle=3
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1542mV | Δ=   4mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1554mV | Δ=  30mV | Cycle=3
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1542mV | Δ=   6mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1564mV | Δ=   2mV | Cycle=3
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 22: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1330mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 25: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1560mV | Δ= -12mV | Cycle=2
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1334mV | Δ= -10mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1338mV | Δ=   4mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1336mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1324mV | Δ=   0mV | Cycle=2
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1340mV | AAA_OFF=1338mV | Δ=   2mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1554mV | Δ=   4mV | Cycle=1
    ✅ SLOT 34: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1552mV | Δ=  16mV | Cycle=3
    ✅ SLOT 36: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1332mV | AAA_OFF=1336mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1366mV | AAA_OFF=1364mV | Δ=   2mV | Cycle=3
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1350mV | AAA_OFF=1346mV | Δ=   4mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
#292 13:27:23 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#293 13:27:24 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#294 13:27:24 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#295 13:27:25 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#296 13:27:26 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#297 13:27:27 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#298 13:27:27 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#299 13:27:28 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#300 13:27:29 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#301 13:27:30 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1332mV | AAA_OFF=1338mV | Δ=  -6mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1318mV | Δ=   6mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1346mV | AAA_OFF=1336mV | Δ=  10mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1330mV | Δ=  -6mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1334mV | Δ=   0mV | Cycle=3
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1336mV | Δ=   2mV | Cycle=1
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1336mV | Δ=   2mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1332mV | Δ=  -2mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1322mV | AAA_OFF=1324mV | Δ=  -2mV | Cycle=2
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1320mV | AAA_OFF=1318mV | Δ=   2mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 11: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 13: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1538mV | Δ=   4mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1548mV | Δ=   0mV | Cycle=3
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1542mV | Δ=   4mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1554mV | Δ=  30mV | Cycle=3
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1542mV | Δ=   6mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1564mV | Δ=   2mV | Cycle=3
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 22: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1330mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 25: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 27: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1334mV | Δ= -10mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1338mV | Δ=   4mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1336mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1324mV | Δ=   0mV | Cycle=2
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1340mV | AAA_OFF=1338mV | Δ=   2mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 34: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 35: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 36: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1332mV | AAA_OFF=1336mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1366mV | AAA_OFF=1364mV | Δ=   2mV | Cycle=3
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1350mV | AAA_OFF=1346mV | Δ=   4mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
#302 13:27:30 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#303 13:27:31 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#304 13:27:32 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#305 13:27:32 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#306 13:27:33 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#307 13:27:34 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#308 13:27:35 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#309 13:27:35 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#310 13:27:36 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#311 13:27:37 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1332mV | AAA_OFF=1338mV | Δ=  -6mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1318mV | Δ=   6mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1346mV | AAA_OFF=1336mV | Δ=  10mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1330mV | Δ=  -6mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1334mV | Δ=   0mV | Cycle=3
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1336mV | Δ=   2mV | Cycle=1
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1336mV | Δ=   2mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1332mV | Δ=  -2mV | Cycle=2
